formula,Temperature,zt
Ca0.40Ce0.60Ag0.40Sb,650,0.144218069
Ca0.40Ce0.60Ag0.40Sb,700,0.151996338
Ca0.40Ce0.60Ag0.40Sb,750,0.15325671
Ca0.40Ce0.60Ag0.40Sb,800,0.143693383
Ca0.40Ce0.60Ag0.40Sb,850,0.118645838
Ca0.4Sr0.6Mn0.96Mo0.04O3,500,0.014728485
Ca0.4Sr0.6Mn0.96Mo0.04O3,550,0.018138699
Ca0.4Sr0.6Mn0.96Mo0.04O3,600,0.021330336
Ca0.4Sr0.6Mn0.96Mo0.04O3,650,0.024254109
Ca0.4Sr0.6Mn0.96Mo0.04O3,700,0.026897264
Ca0.4Sr0.6Mn0.96Mo0.04O3,750,0.029253808
Ca0.4Sr0.6Mn0.96Mo0.04O3,800,0.031294742
Ca0.4Sr0.6Mn0.96Mo0.04O3,850,0.032938292
Ca0.4Sr0.6Mn0.96Mo0.04O3,900,0.034020136
Ca0.4Sr0.6Mn0.96Mo0.04O3,950,0.034263635
Ca0.5Ce0.5Fe4Sb12,350,0.2115114
Ca0.5Ce0.5Fe4Sb12,400,0.26031504
Ca0.5Ce0.5Fe4Sb12,450,0.318435986
Ca0.5Ce0.5Fe4Sb12,500,0.384812877
Ca0.5Ce0.5Fe4Sb12,550,0.456962279
Ca0.5Ce0.5Fe4Sb12,600,0.531255696
Ca0.5Ce0.5Fe4Sb12,650,0.603196576
Ca0.5Ce0.5Fe4Sb12,700,0.667697323
Ca0.5Ce0.5Fe4Sb12,750,0.7193563
Ca0.5Yb0.5Zn2Sb2,350,0.223694391
Ca0.5Yb0.5Zn2Sb2,400,0.294628208
Ca0.5Yb0.5Zn2Sb2,450,0.374023092
Ca0.5Yb0.5Zn2Sb2,500,0.466296717
Ca0.5Yb0.5Zn2Sb2,550,0.563835642
Ca0.5Yb0.5Zn2Sb2,600,0.653967162
Ca0.5Yb0.5Zn2Sb2,650,0.588066192
Ca0.5Yb0.5Zn2Sb2,700,0.77785188
Ca0.5Yb0.5Zn2Sb2,750,0.823709908
Ca0.60Ce0.40Ag0.60Sb,350,0.117815687
Ca0.60Ce0.40Ag0.60Sb,400,0.147666754
Ca0.60Ce0.40Ag0.60Sb,450,0.167366052
Ca0.60Ce0.40Ag0.60Sb,500,0.188010517
Ca0.60Ce0.40Ag0.60Sb,550,0.210457738
Ca0.60Ce0.40Ag0.60Sb,600,0.229134095
Ca0.60Ce0.40Ag0.60Sb,650,0.235842895
Ca0.60Ce0.40Ag0.60Sb,700,0.223572514
Ca0.60Ce0.40Ag0.60Sb,750,0.190304529
Ca0.60Ce0.40Ag0.60Sb,800,0.142821867
Ca0.60Ce0.40Ag0.60Sb,850,0.100516933
Ca0.74Fe3CoSb12,500,0.532798374
Ca0.74Fe3CoSb12,550,0.585553811
Ca0.74Fe3CoSb12,600,0.637790506
Ca0.74Fe3CoSb12,650,0.694810373
Ca0.74Fe3CoSb12,700,0.763998869
Ca0.74Fe3CoSb12,750,0.845686865
Ca0.75Ce0.25Fe4Sb12,350,0.186882395
Ca0.75Ce0.25Fe4Sb12,400,0.233645912
Ca0.75Ce0.25Fe4Sb12,450,0.280869185
Ca0.75Ce0.25Fe4Sb12,500,0.328502045
Ca0.75Ce0.25Fe4Sb12,550,0.375903435
Ca0.75Ce0.25Fe4Sb12,600,0.421986196
Ca0.75Ce0.25Fe4Sb12,650,0.465361861
Ca0.75Yb0.25Zn2Sb2,550,0.261003249
Ca0.75Yb0.25Zn2Sb2,750,0.82441568
Ca0.7Eu0.3Zn2Sb2,350,0.099334985
Ca0.7Eu0.3Zn2Sb2,400,0.135653317
Ca0.7Eu0.3Zn2Sb2,450,0.18038171
Ca0.7Eu0.3Zn2Sb2,500,0.231550538
Ca0.7Eu0.3Zn2Sb2,550,0.286704721
Ca0.7Eu0.3Zn2Sb2,600,0.344634412
Ca0.7Eu0.3Zn2Sb2,650,0.407105689
Ca0.7Eu0.3Zn2Sb2,700,0.480591241
Ca0.7Sr0.3Mn0.96Mo0.04O3,450,0.030919548
Ca0.7Sr0.3Mn0.96Mo0.04O3,500,0.037574248
Ca0.7Sr0.3Mn0.96Mo0.04O3,550,0.044265498
Ca0.7Sr0.3Mn0.96Mo0.04O3,600,0.051037411
Ca0.7Sr0.3Mn0.96Mo0.04O3,650,0.057847053
Ca0.7Sr0.3Mn0.96Mo0.04O3,700,0.064580316
Ca0.7Sr0.3Mn0.96Mo0.04O3,750,0.071067799
Ca0.7Sr0.3Mn0.96Mo0.04O3,800,0.077100684
Ca0.7Sr0.3Mn0.96Mo0.04O3,850,0.082446616
Ca0.7Sr0.3Mn0.96Mo0.04O3,900,0.086865578
Ca0.7Sr0.3Mn0.96Mo0.04O3,950,0.090125772
Ca0.80Ce0.20Ag0.80Sb,350,0.082403956
Ca0.80Ce0.20Ag0.80Sb,400,0.099077093
Ca0.80Ce0.20Ag0.80Sb,450,0.129986088
Ca0.80Ce0.20Ag0.80Sb,500,0.164293433
Ca0.80Ce0.20Ag0.80Sb,550,0.197946903
Ca0.80Ce0.20Ag0.80Sb,600,0.231748517
Ca0.81Ce0.18Ag0.85Sb,350,0.093881955
Ca0.81Ce0.18Ag0.85Sb,400,0.118746636
Ca0.81Ce0.18Ag0.85Sb,450,0.143068775
Ca0.81Ce0.18Ag0.85Sb,500,0.172397364
Ca0.81Ce0.18Ag0.85Sb,550,0.208900506
Ca0.81Ce0.18Ag0.85Sb,600,0.252059441
Ca0.81Ce0.18Ag0.85Sb,650,0.299362559
Ca0.81Ce0.18Ag0.85Sb,700,0.346999424
Ca0.81Ce0.18Ag0.85Sb,750,0.390554793
Ca0.81Ce0.18Ag0.85Sb,800,0.425702632
Ca0.81Ce0.18Ag0.85Sb,850,0.448900142
Ca0.81Ce0.18Ag0.85Sb,900,0.458081775
Ca0.81Ce0.18Ag0.85Sb,950,0.453353251
Ca0.81Ce0.18Ag0.85Sb,1000,0.437685584
Ca0.81Ce0.18Ag0.85Sb,1050,0.417609098
Ca0.82Ce0.18Ag0.85Sb,450,0.128431494
Ca0.82Ce0.18Ag0.85Sb,650,0.280454646
Ca0.82Ce0.18Ag0.85Sb,700,0.339330291
Ca0.82Ce0.18Ag0.85Sb,950,0.530626168
Ca0.83Ce0.17Ag0.85Sb,650,0.328986752
Ca0.84Ce0.16Ag0.85Sb,450,0.03698358
Ca0.84Ce0.16Ag0.85Sb,600,0.060473609
Ca0.84Ce0.16Ag0.85Sb,650,0.083549654
Ca0.84Ce0.16Ag0.85Sb,700,0.108019464
Ca0.84Ce0.16Ag0.85Sb,750,0.131032692
Ca0.84Ce0.16Ag0.85Sb,800,0.150556262
Ca0.84Ce0.16Ag0.85Sb,850,0.166201376
Ca0.84Ce0.16Ag0.85Sb,900,0.180050517
Ca0.84Ce0.16Ag0.85Sb,950,0.197484461
Ca0.84Ce0.16Ag0.85Sb,1000,0.228009287
Ca0.84Ce0.16Ag0.85Sb,1050,0.28608338
Ca0.84Ce0.16Ag0.86Sb,700,0.049115663
Ca0.84Ce0.16Ag0.87Sb,350,0.045226931
Ca0.84Ce0.16Ag0.87Sb,400,0.06150066
Ca0.84Ce0.16Ag0.87Sb,450,0.069183205
Ca0.84Ce0.16Ag0.87Sb,500,0.076086535
Ca0.84Ce0.16Ag0.87Sb,550,0.086780724
Ca0.84Ce0.16Ag0.87Sb,600,0.103330174
Ca0.84Ce0.16Ag0.87Sb,650,0.126029835
Ca0.84Ce0.16Ag0.87Sb,700,0.154141426
Ca0.84Ce0.16Ag0.87Sb,750,0.186629651
Ca0.84Ce0.16Ag0.87Sb,800,0.222898426
Ca0.84Ce0.16Ag0.87Sb,850,0.263527091
Ca0.84Ce0.16Ag0.87Sb,900,0.311006638
Ca0.84Ce0.16Ag0.87Sb,950,0.370475923
Ca0.84Ce0.16Ag0.87Sb,1000,0.450457893
Ca0.84Ce0.16Ag0.87Sb,1050,0.563595803
Ca0.84Ce0.16Ag0.89Sb,550,0.013521811
Ca0.84Ce0.16Ag0.89Sb,600,0.017567046
Ca0.84Ce0.16Ag0.89Sb,650,0.023937819
Ca0.84Ce0.16Ag0.89Sb,700,0.032908647
Ca0.84Ce0.16Ag0.89Sb,1000,0.155431091
Ca0.84Ce0.16Ag0.89Sb,1050,0.192418228
Ca0.84Ce0.16Ag0.9Sb,350,0.173773615
Ca0.84Ce0.16Ag0.9Sb,400,0.23488528
Ca0.84Ce0.16Ag0.9Sb,450,0.263254194
Ca0.84Ce0.16Ag0.9Sb,500,0.279339351
Ca0.84Ce0.16Ag0.9Sb,550,0.295798285
Ca0.84Ce0.16Ag0.9Sb,600,0.318855895
Ca0.84Ce0.16Ag0.9Sb,650,0.349673254
Ca0.84Ce0.16Ag0.9Sb,700,0.385716428
Ca0.84Ce0.16Ag0.9Sb,750,0.422125295
Ca0.84Ce0.16Ag0.9Sb,800,0.453082356
Ca0.84Ce0.16Ag0.9Sb,850,0.473181554
Ca0.84Ce0.16Ag0.9Sb,900,0.478797089
Ca0.84Ce0.16Ag0.9Sb,950,0.469452238
Ca0.84Ce0.16Ag0.9Sb,1000,0.449188163
Ca0.84Ce0.16Ag0.9Sb,1050,0.427932738
Ca0.84Dy0.08Bi0.08MnO3,400,0.027481757
Ca0.84Dy0.08Bi0.08MnO3,450,0.032837525
Ca0.84Dy0.08Bi0.08MnO3,850,0.078170962
Ca0.84Dy0.08Yb0.08MnO3,550,0.050886441
Ca0.84Dy0.08Yb0.08MnO3,600,0.0584415
Ca0.84Dy0.08Yb0.08MnO3,650,0.064654631
Ca0.84Dy0.08Yb0.08MnO3,700,0.069963281
Ca0.84Dy0.08Yb0.08MnO3,750,0.075182473
Ca0.84Dy0.08Yb0.08MnO3,800,0.08119445
Ca0.84Dy0.08Yb0.08MnO3,850,0.088638324
Ca0.84Dy0.08Yb0.08MnO3,900,0.097599715
Ca0.84Dy0.08Yb0.08MnO3,950,0.107300403
Ca0.84Dy0.08Yb0.08MnO3,1000,0.11578797
Ca0.85Sr0.05Yb0.1MnO3,600,0.030056344
Ca0.85Sr0.05Yb0.1MnO3,650,0.035104043
Ca0.85Sr0.05Yb0.1MnO3,700,0.040416761
Ca0.86Pr0.14MnO3,400,0.043771966
Ca0.86Pr0.14MnO3,450,0.053843704
Ca0.86Pr0.14MnO3,500,0.061713564
Ca0.86Pr0.14MnO3,550,0.06798771
Ca0.86Pr0.14MnO3,600,0.073528785
Ca0.86Pr0.14MnO3,650,0.079247517
Ca0.86Pr0.14MnO3,700,0.08589432
Ca0.86Pr0.14MnO3,750,0.093850903
Ca0.86Pr0.14MnO3,800,0.102921868
Ca0.86Pr0.14MnO3,850,0.112126316
Ca0.86Pr0.14MnO3,900,0.119489453
Ca0.86Pr0.14MnO3,950,0.121834191
Ca0.88Dy0.12MnO3,400,0.023281091
Ca0.88Dy0.12MnO3,500,0.050045472
Ca0.88Dy0.12MnO3,550,0.062579284
Ca0.88Dy0.12MnO3,600,0.074452477
Ca0.88Dy0.12MnO3,650,0.08562351
Ca0.88Dy0.12MnO3,700,0.09607936
Ca0.88Dy0.12MnO3,750,0.105839467
Ca0.88Dy0.12MnO3,800,0.114959679
Ca0.88Dy0.12MnO3,850,0.12353619
Ca0.88Dy0.12MnO3,900,0.13170949
Ca0.88Dy0.12MnO3,950,0.139668302
Ca0.88La0.12MnO3,450,0.021521982
Ca0.88La0.12MnO3,500,0.028290316
Ca0.88La0.12MnO3,550,0.035383164
Ca0.88La0.12MnO3,600,0.042701557
Ca0.88La0.12MnO3,650,0.050119765
Ca0.88La0.12MnO3,700,0.057482909
Ca0.88La0.12MnO3,750,0.06460455
Ca0.88La0.12MnO3,800,0.071264297
Ca0.88La0.12MnO3,850,0.077205406
Ca0.88La0.12MnO3,900,0.082132381
Ca0.88La0.12MnO3,950,0.08570857
Ca0.88Pr0.12MnO3,400,0.04065585
Ca0.88Pr0.12MnO3,450,0.041680888
Ca0.88Pr0.12MnO3,500,0.043548575
Ca0.88Pr0.12MnO3,550,0.048493346
Ca0.88Pr0.12MnO3,600,0.056968183
Ca0.88Pr0.12MnO3,650,0.068126849
Ca0.88Pr0.12MnO3,700,0.080306131
Ca0.88Pr0.12MnO3,750,0.091508077
Ca0.88Pr0.12MnO3,800,0.099882233
Ca0.88Pr0.12MnO3,850,0.104207884
Ca0.88Pr0.12MnO3,900,0.104376292
Ca0.88Pr0.12MnO3,950,0.101872933
Ca0.88Y0.12MnO3,450,0.026968844
Ca0.88Y0.12MnO3,500,0.035145418
Ca0.88Y0.12MnO3,550,0.043536144
Ca0.88Y0.12MnO3,600,0.0520886
Ca0.88Y0.12MnO3,650,0.060742578
Ca0.88Y0.12MnO3,700,0.069429714
Ca0.88Y0.12MnO3,750,0.078073134
Ca0.88Y0.12MnO3,800,0.086587085
Ca0.88Y0.12MnO3,850,0.094876574
Ca0.88Y0.12MnO3,900,0.102837005
Ca0.88Y0.12MnO3,950,0.110353818
Ca0.88Yb0.12MnO3,450,0.035704458
Ca0.88Yb0.12MnO3,500,0.045420417
Ca0.88Yb0.12MnO3,550,0.054919061
Ca0.88Yb0.12MnO3,600,0.064144194
Ca0.88Yb0.12MnO3,650,0.073048051
Ca0.88Yb0.12MnO3,700,0.081593049
Ca0.88Yb0.12MnO3,750,0.089753529
Ca0.88Yb0.12MnO3,800,0.097517509
Ca0.88Yb0.12MnO3,850,0.104888422
Ca0.88Yb0.12MnO3,900,0.11188687
Ca0.88Yb0.12MnO3,950,0.118552369
Ca0.8Dy0.10Yb0.10MnO3,450,0.019660315
Ca0.8Dy0.10Yb0.10MnO3,500,0.025634117
Ca0.8Dy0.10Yb0.10MnO3,550,0.03253051
Ca0.8Dy0.10Yb0.10MnO3,600,0.038928012
Ca0.8Dy0.10Yb0.10MnO3,650,0.044289883
Ca0.8Dy0.10Yb0.10MnO3,700,0.048727046
Ca0.8Dy0.10Yb0.10MnO3,750,0.052760991
Ca0.8Dy0.10Yb0.10MnO3,800,0.057086697
Ca0.8Dy0.10Yb0.10MnO3,850,0.062335543
Ca0.8Dy0.10Yb0.10MnO3,900,0.068838223
Ca0.8Dy0.10Yb0.10MnO3,950,0.076387659
Ca0.8Dy0.10Yb0.10MnO3,1000,0.084001917
Ca0.8Dy0.1Bi0.1MnO3,450,0.021999823
Ca0.8Dy0.1Bi0.1MnO3,500,0.026450821
Ca0.8Dy0.1Bi0.1MnO3,550,0.030419246
Ca0.8Dy0.1Bi0.1MnO3,600,0.034528162
Ca0.8Dy0.1Bi0.1MnO3,650,0.039062969
Ca0.8Dy0.1Bi0.1MnO3,700,0.044050475
Ca0.8Dy0.1Bi0.1MnO3,750,0.049337964
Ca0.8Dy0.1Bi0.1MnO3,800,0.054672259
Ca0.8Dy0.1Bi0.1MnO3,850,0.059778799
Ca0.8Dy0.1Bi0.1MnO3,900,0.064440697
Ca0.8Dy0.1Bi0.1MnO3,950,0.068577816
Ca0.8Dy0.1Bi0.1MnO3,1000,0.07232583
Ca0.8Dy0.1Bi0.1MnO3,1050,0.0761153
Ca0.8Lu0.2MnO3,500,0.042065618
Ca0.8Lu0.2MnO3,550,0.050628946
Ca0.8Lu0.2MnO3,600,0.059352115
Ca0.8Lu0.2MnO3,650,0.068388771
Ca0.8Lu0.2MnO3,700,0.077940558
Ca0.8Lu0.2MnO3,750,0.088261848
Ca0.8Lu0.2MnO3,800,0.099664478
Ca0.8Lu0.2MnO3,850,0.112522481
Ca0.8Lu0.2MnO3,900,0.127276822
Ca0.8Lu0.2MnO3,950,0.144440134
Ca0.8Sr0.1Yb0.1MnO3,550,0.04626337
Ca0.8Sr0.1Yb0.1MnO3,600,0.055194256
Ca0.8Sr0.1Yb0.1MnO3,650,0.064385971
Ca0.8Sr0.1Yb0.1MnO3,700,0.073394414
Ca0.8Sr0.1Yb0.1MnO3,750,0.081669346
Ca0.8Sr0.1Yb0.1MnO3,800,0.088545539
Ca0.8Sr0.1Yb0.1MnO3,850,0.093233919
Ca0.8Sr0.1Yb0.1MnO3,900,0.094812713
Ca0.8Yb0.2MnO3,400,0.040603801
Ca0.8Yb0.2MnO3,450,0.048739411
Ca0.8Yb0.2MnO3,500,0.058532242
Ca0.8Yb0.2MnO3,550,0.069662528
Ca0.8Yb0.2MnO3,600,0.081669204
Ca0.8Yb0.2MnO3,650,0.093934109
Ca0.8Yb0.2MnO3,700,0.105666174
Ca0.8Yb0.2MnO3,750,0.115885616
Ca0.8Yb0.2MnO3,800,0.123408133
Ca0.8Yb0.2MnO3,850,0.126829098
Ca0.8Yb0.2MnO3,900,0.124507749
Ca0.8Yb0.2MnO3,950,0.114551387
Ca0.90Dy0.05Yb0.05MnO3,400,0.050368838
Ca0.90Dy0.05Yb0.05MnO3,450,0.060416784
Ca0.90Dy0.05Yb0.05MnO3,500,0.068201555
Ca0.90Dy0.05Yb0.05MnO3,550,0.076548619
Ca0.90Dy0.05Yb0.05MnO3,600,0.086767885
Ca0.90Dy0.05Yb0.05MnO3,650,0.099014079
Ca0.90Dy0.05Yb0.05MnO3,700,0.112647116
Ca0.90Dy0.05Yb0.05MnO3,750,0.126592475
Ca0.90Dy0.05Yb0.05MnO3,800,0.139701567
Ca0.90Dy0.05Yb0.05MnO3,850,0.151112111
Ca0.90Dy0.05Yb0.05MnO3,900,0.160608509
Ca0.90Dy0.05Yb0.05MnO3,950,0.168982212
Ca0.90Dy0.05Yb0.05MnO3,1000,0.178392098
Ca0.91Fe4Sb12,500,0.261458071
Ca0.91Fe4Sb12,550,0.291905815
Ca0.91Fe4Sb12,600,0.310340126
Ca0.91Fe4Sb12,650,0.327664806
Ca0.91Fe4Sb12,700,0.356160336
Ca0.91Fe4Sb12,750,0.39640452
Ca0.91Fe4Sb12,800,0.424193123
Ca0.92Dy0.08MnO3,400,0.024097294
Ca0.92Dy0.08MnO3,500,0.048255361
Ca0.92Dy0.08MnO3,550,0.060238797
Ca0.92Dy0.08MnO3,600,0.072080509
Ca0.92Dy0.08MnO3,650,0.083731498
Ca0.92Dy0.08MnO3,700,0.09515246
Ca0.92Dy0.08MnO3,750,0.106315537
Ca0.92Dy0.08MnO3,800,0.117206071
Ca0.92Dy0.08MnO3,850,0.12782435
Ca0.92Dy0.08MnO3,900,0.138187364
Ca0.92Dy0.08MnO3,950,0.148330551
Ca0.92Fe4Sb12,600,0.543620829
Ca0.92Fe4Sb12,650,0.613476194
Ca0.92Fe4Sb12,700,0.666365395
Ca0.92Fe4Sb12,750,0.695768166
Ca0.92Fe4Sb12,800,0.715133576
Ca0.92La0.04Dy0.04MnO3,350,0.057595843
Ca0.92La0.04Dy0.04MnO3,400,0.07072472
Ca0.92La0.04Dy0.04MnO3,450,0.085354653
Ca0.92La0.04Dy0.04MnO3,500,0.101419268
Ca0.92La0.04Dy0.04MnO3,550,0.118497849
Ca0.92La0.04Dy0.04MnO3,600,0.135944738
Ca0.92La0.04Dy0.04MnO3,650,0.153018742
Ca0.92La0.04Dy0.04MnO3,700,0.169012536
Ca0.92La0.04Dy0.04MnO3,750,0.18338207
Ca0.92La0.04Dy0.04MnO3,800,0.195875966
Ca0.92La0.04Dy0.04MnO3,850,0.20666493
Ca0.92La0.04Dy0.04MnO3,900,0.216471153
Ca0.92La0.04Dy0.04MnO3,950,0.226697711
Ca0.92La0.04Sm0.04MnO3,350,0.06403613
Ca0.92La0.04Sm0.04MnO3,400,0.077936414
Ca0.92La0.04Sm0.04MnO3,450,0.092457002
Ca0.92La0.04Sm0.04MnO3,500,0.107921078
Ca0.92La0.04Sm0.04MnO3,550,0.124262408
Ca0.92La0.04Sm0.04MnO3,600,0.141129886
Ca0.92La0.04Sm0.04MnO3,650,0.157992088
Ca0.92La0.04Sm0.04MnO3,700,0.174241824
Ca0.92La0.04Sm0.04MnO3,750,0.189300687
Ca0.92La0.04Sm0.04MnO3,800,0.202723603
Ca0.92La0.04Sm0.04MnO3,850,0.214303389
Ca0.92La0.04Sm0.04MnO3,900,0.224175294
Ca0.92La0.04Sm0.04MnO3,950,0.232921558
Ca0.92La0.04Yb0.04MnO3,350,0.070896926
Ca0.92La0.04Yb0.04MnO3,400,0.086380012
Ca0.92La0.04Yb0.04MnO3,450,0.103605356
Ca0.92La0.04Yb0.04MnO3,500,0.121402896
Ca0.92La0.04Yb0.04MnO3,550,0.138899992
Ca0.92La0.04Yb0.04MnO3,600,0.155501439
Ca0.92La0.04Yb0.04MnO3,650,0.170869483
Ca0.92La0.04Yb0.04MnO3,700,0.184903841
Ca0.92La0.04Yb0.04MnO3,750,0.197721709
Ca0.92La0.04Yb0.04MnO3,800,0.209637785
Ca0.92La0.04Yb0.04MnO3,850,0.221144281
Ca0.92La0.04Yb0.04MnO3,900,0.23289094
Ca0.92La0.04Yb0.04MnO3,950,0.245665051
Ca0.92La0.08MnO3,450,0.023947657
Ca0.92La0.08MnO3,500,0.03182884
Ca0.92La0.08MnO3,550,0.040112924
Ca0.92La0.08MnO3,600,0.048681942
Ca0.92La0.08MnO3,650,0.057524062
Ca0.92La0.08MnO3,700,0.066175873
Ca0.92La0.08MnO3,750,0.074569472
Ca0.92La0.08MnO3,800,0.082442741
Ca0.92La0.08MnO3,850,0.089489425
Ca0.92La0.08MnO3,900,0.09535618
Ca0.92La0.08MnO3,950,0.099639626
Ca0.92Pr0.08MnO3,400,0.042789004
Ca0.92Pr0.08MnO3,450,0.050293726
Ca0.92Pr0.08MnO3,500,0.061918317
Ca0.92Pr0.08MnO3,550,0.070465875
Ca0.92Pr0.08MnO3,600,0.074931008
Ca0.92Pr0.08MnO3,650,0.078248173
Ca0.92Pr0.08MnO3,700,0.08504003
Ca0.92Pr0.08MnO3,750,0.099365776
Ca0.92Pr0.08MnO3,800,0.122469498
Ca0.92Y0.08MnO3,400,0.017618669
Ca0.92Y0.08MnO3,500,0.029296461
Ca0.92Y0.08MnO3,550,0.036856718
Ca0.92Y0.08MnO3,600,0.046099508
Ca0.92Y0.08MnO3,650,0.056368711
Ca0.92Y0.08MnO3,700,0.067285499
Ca0.92Y0.08MnO3,750,0.078360221
Ca0.92Y0.08MnO3,800,0.088982598
Ca0.92Y0.08MnO3,850,0.098489276
Ca0.92Y0.08MnO3,950,0.109658218
Ca0.92Yb0.08Mn0.98Nb0.02O3,400,0.028449856
Ca0.92Yb0.08Mn0.98Nb0.02O3,450,0.034006887
Ca0.92Yb0.08Mn0.98Nb0.02O3,500,0.039599912
Ca0.92Yb0.08Mn0.98Nb0.02O3,550,0.045334345
Ca0.92Yb0.08Mn0.98Nb0.02O3,600,0.051300296
Ca0.92Yb0.08Mn0.98Nb0.02O3,650,0.057559342
Ca0.92Yb0.08Mn0.98Nb0.02O3,700,0.064131304
Ca0.92Yb0.08Mn0.98Nb0.02O3,750,0.070981019
Ca0.92Yb0.08Mn0.98Nb0.02O3,800,0.07800512
Ca0.92Yb0.08Mn0.98Nb0.02O3,850,0.085018803
Ca0.92Yb0.08Mn0.98Nb0.02O3,900,0.091742609
Ca0.92Yb0.08Mn0.98Nb0.02O3,950,0.097789195
Ca0.92Yb0.08MnO3,600,0.068954736
Ca0.92Yb0.08MnO3,650,0.077698394
Ca0.92Yb0.08MnO3,700,0.086693352
Ca0.92Yb0.08MnO3,750,0.095813735
Ca0.92Yb0.08MnO3,800,0.1049071
Ca0.92Yb0.08MnO3,850,0.113792467
Ca0.92Yb0.08MnO3,900,0.122258349
Ca0.92Yb0.08MnO3,950,0.13006078
Ca0.93Ce0.07MnO3,450,0.009736712
Ca0.93Ce0.07MnO3,500,0.012439124
Ca0.93Ce0.07MnO3,550,0.01537307
Ca0.93Ce0.07MnO3,600,0.018504246
Ca0.93Ce0.07MnO3,650,0.0217856
Ca0.93Ce0.07MnO3,700,0.025156069
Ca0.93Ce0.07MnO3,750,0.028539321
Ca0.93Ce0.07MnO3,800,0.031842488
Ca0.93Ce0.07MnO3,850,0.034954909
Ca0.93Ce0.07MnO3,900,0.037746865
Ca0.93Ce0.07MnO3,950,0.040068317
Ca0.93Fe4Sb12,500,0.521390768
Ca0.93Fe4Sb12,550,0.570930774
Ca0.93Fe4Sb12,600,0.635612789
Ca0.93Fe4Sb12,650,0.6992686
Ca0.93Fe4Sb12,700,0.748135104
Ca0.93Fe4Sb12,750,0.776005417
Ca0.93Fe4Sb12,800,0.78937997
Ca0.94Bi0.06MnO3,450,0.060720956
Ca0.94Bi0.06MnO3,500,0.070222882
Ca0.94Bi0.06MnO3,550,0.079540213
Ca0.94Bi0.06MnO3,600,0.088696509
Ca0.94Bi0.06MnO3,750,0.115630244
Ca0.94Bi0.06MnO3,800,0.124450959
Ca0.94Ce0.06MnO3,450,0.013317507
Ca0.94Ce0.06MnO3,500,0.017293599
Ca0.94Ce0.06MnO3,550,0.021188713
Ca0.94Ce0.06MnO3,600,0.025160269
Ca0.94Ce0.06MnO3,650,0.029203814
Ca0.94Ce0.06MnO3,700,0.033317168
Ca0.94Ce0.06MnO3,750,0.037366021
Ca0.94Ce0.06MnO3,800,0.041724667
Ca0.94Ce0.06MnO3,850,0.046161525
Ca0.94Ce0.06MnO3,900,0.050668864
Ca0.94Ce0.06MnO3,950,0.055239413
Ca0.94Dy0.06MnO3,400,0.015591555
Ca0.94Dy0.06MnO3,450,0.02052727
Ca0.94Dy0.06MnO3,500,0.025822109
Ca0.94Dy0.06MnO3,550,0.031451599
Ca0.94Dy0.06MnO3,600,0.037380121
Ca0.94Dy0.06MnO3,650,0.043559777
Ca0.94Dy0.06MnO3,700,0.049929255
Ca0.94Dy0.06MnO3,750,0.056412689
Ca0.94Dy0.06MnO3,800,0.06291853
Ca0.94Dy0.06MnO3,850,0.069338406
Ca0.94Dy0.06MnO3,900,0.075545989
Ca0.94Dy0.06MnO3,950,0.081395859
Ca0.94La0.06MnO3,450,0.019714073
Ca0.94La0.06MnO3,500,0.025952901
Ca0.94La0.06MnO3,550,0.032840142
Ca0.94La0.06MnO3,600,0.040296908
Ca0.94La0.06MnO3,650,0.048211093
Ca0.94La0.06MnO3,700,0.056433972
Ca0.94La0.06MnO3,750,0.064776815
Ca0.94La0.06MnO3,800,0.073007483
Ca0.94La0.06MnO3,850,0.080847039
Ca0.94La0.06MnO3,900,0.087966352
Ca0.94La0.06MnO3,950,0.0939827
Ca0.94Pr0.06MnO3,450,0.032052784
Ca0.94Pr0.06MnO3,500,0.045217593
Ca0.94Pr0.06MnO3,550,0.057379744
Ca0.94Pr0.06MnO3,600,0.06720143
Ca0.94Pr0.06MnO3,650,0.074661701
Ca0.94Pr0.06MnO3,700,0.080587705
Ca0.94Pr0.06MnO3,750,0.086185921
Ca0.94Pr0.06MnO3,800,0.092573399
Ca0.94Pr0.06MnO3,850,0.10030899
Ca0.94Pr0.06MnO3,900,0.108924591
Ca0.94Pr0.06MnO3,950,0.116456376
Ca0.94Y0.06MnO3,400,0.015736028
Ca0.94Y0.06MnO3,450,0.021650057
Ca0.94Y0.06MnO3,500,0.027974731
Ca0.94Y0.06MnO3,550,0.034653584
Ca0.94Y0.06MnO3,600,0.041609726
Ca0.94Y0.06MnO3,650,0.04874378
Ca0.94Y0.06MnO3,700,0.055931838
Ca0.94Y0.06MnO3,750,0.063023399
Ca0.94Y0.06MnO3,800,0.069839317
Ca0.94Y0.06MnO3,850,0.076169749
Ca0.94Y0.06MnO3,900,0.081772095
Ca0.94Y0.06MnO3,950,0.08636895
Ca0.94Yb0.06MnO3,400,0.015555029
Ca0.94Yb0.06MnO3,450,0.022969369
Ca0.94Yb0.06MnO3,500,0.030451417
Ca0.94Yb0.06MnO3,550,0.037947737
Ca0.94Yb0.06MnO3,600,0.045401314
Ca0.94Yb0.06MnO3,650,0.052751769
Ca0.94Yb0.06MnO3,700,0.059935583
Ca0.94Yb0.06MnO3,750,0.066886313
Ca0.94Yb0.06MnO3,800,0.073534815
